BAG:xdxdxd add 1xGiáp tập luyện cấp 3 lydo: Lấy từ body vào hành trang at 03/17/2023 6:00 AM
BAG:xdxdxd add 1xMảnh hồn bông tai lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 7xĐá lục bảo (old: 6) lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 72xĐá Ruby (old: 71) lydo: Nhặt từ map at 03/17/2023 8:58 AM
BAG:xdxdxd add 92xNgọc Rồng 6 sao (old: 91) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 40xGiáp Xên bọ hung (old: 39) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 93xNgọc Rồng 6 sao (old: 92) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 96xNgọc Rồng 7 sao (old: 95) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 41xGiáp Xên bọ hung (old: 40) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 97xNgọc Rồng 7 sao (old: 96) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 39xBổ khí (old: 38) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 94xNgọc Rồng 6 sao (old: 93) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 26xBổ huyết (old: 25) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 70xĐá Saphia (old: 69) lydo: Nhặt từ map at 03/17/2023 8:58 AM
BAG:xdxdxd add 15xCuồng nộ (old: 14) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 73xĐá Ruby (old: 72) lydo: Nhặt từ map at 03/17/2023 8:58 AM
BAG:xdxdxd add 98xNgọc Rồng 7 sao (old: 97) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 95xNgọc Rồng 6 sao (old: 94) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 7xNgọc Rồng 5 sao (old: 6) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 96xNgọc Rồng 6 sao (old: 95) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 53xPháo hoa (old: 48) lydo: Nhặt từ map at 03/17/2023 8:58 AM
BAG:xdxdxd add 27xBổ huyết (old: 26) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 16xCuồng nộ (old: 15) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 17xCuồng nộ (old: 16) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 81xNgọc Rồng 4 sao (old: 80) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 97xNgọc Rồng 6 sao (old: 96) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 40xBổ khí (old: 39) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 8xNgọc Rồng 5 sao (old: 7) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 41xBổ khí (old: 40) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 98xNgọc Rồng 6 sao (old: 97) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 99xNgọc Rồng 6 sao (old: 98) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 18xCuồng nộ (old: 17) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 1xNgọc Rồng 6 sao lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 42xGiáp Xên bọ hung (old: 41) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 2xNgọc Rồng 6 sao (old: 1) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 9xNgọc Rồng 5 sao (old: 8) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 99xNgọc Rồng 7 sao (old: 98) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 3xNgọc Rồng 6 sao (old: 2) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 1xNgọc Rồng 7 sao lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 43xGiáp Xên bọ hung (old: 42) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 42xBổ khí (old: 41) lydo: HQT at 03/17/2023 8:58 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 8:59 AM
BAG:xdxdxd add 28xBổ huyết (old: 27) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 44xGiáp Xên bọ hung (old: 43) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 2xNgọc Rồng 7 sao (old: 1) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 3xNgọc Rồng 7 sao (old: 2) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 10xNgọc Rồng 5 sao (old: 9) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 45xGiáp Xên bọ hung (old: 44) lydo: HQT at 03/17/2023 8:59 AM
BAG:xdxdxd add 74xĐá Ruby (old: 73) lydo: Nhặt từ map at 03/17/2023 8:59 AM
BAG:xdxdxd add 68xĐá lục bảo (old: 67) lydo: Nhặt từ map at 03/17/2023 9:00 AM
BAG:xdxdxd add 65xĐá Titan (old: 64) lydo: Nhặt từ map at 03/17/2023 9:00 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:00 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 9:00 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 9:00 AM
BAG:xdxdxd add 20xPháo hoa (old: 15) lydo: Nhặt từ map at 03/17/2023 9:01 AM
BAG:xdxdxd add 25xPháo hoa (old: 20) lydo: Nhặt từ map at 03/17/2023 9:01 AM
BAG:xdxdxd add 4xNgọc Rồng 6 sao (old: 3) lydo: Nhặt từ map at 03/17/2023 9:01 AM
BAG:xdxdxd add 75xĐá Ruby (old: 74) lydo: Nhặt từ map at 03/17/2023 9:04 AM
BAG:xdxdxd add 69xĐá lục bảo (old: 68) lydo: Nhặt từ map at 03/17/2023 9:04 AM
BAG:xdxdxd add 30xPháo hoa (old: 25) lydo: Nhặt từ map at 03/17/2023 9:06 AM
BAG:xdxdxd add 35xPháo hoa (old: 30) lydo: Nhặt từ map at 03/17/2023 9:06 AM
BAG:xdxdxd add 11xNgọc Rồng 5 sao (old: 10) lydo: HQT at 03/17/2023 9:06 AM
BAG:xdxdxd add 5xNgọc Rồng 6 sao (old: 4) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 19xCuồng nộ (old: 18) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 46xGiáp Xên bọ hung (old: 45) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 6xNgọc Rồng 6 sao (old: 5) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 4xNgọc Rồng 7 sao (old: 3) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 12xNgọc Rồng 5 sao (old: 11) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 82xNgọc Rồng 4 sao (old: 81) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 47xGiáp Xên bọ hung (old: 46) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 29xBổ huyết (old: 28) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 20xCuồng nộ (old: 19) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 21xCuồng nộ (old: 20) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 7xNgọc Rồng 6 sao (old: 6) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 48xGiáp Xên bọ hung (old: 47) lydo: HQT at 03/17/2023 9:07 AM
BAG:xdxdxd add 55xĐá thạch anh tím (old: 54) lydo: Nhặt từ map at 03/17/2023 9:07 AM
BAG:xdxdxd add 66xĐá Titan (old: 65) lydo: Nhặt từ map at 03/17/2023 9:08 AM
BAG:xdxdxd add 67xĐá Titan (old: 66) lydo: Nhặt từ map at 03/17/2023 9:09 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:09 AM
BAG:xdxdxd add 70xĐá lục bảo (old: 69) lydo: Nhặt từ map at 03/17/2023 9:09 AM
BAG:xdxdxd add 68xĐá Titan (old: 67) lydo: Nhặt từ map at 03/17/2023 9:09 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 9:09 AM
BAG:xdxdxd add 5xNgọc Rồng 7 sao (old: 4) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 6xNgọc Rồng 7 sao (old: 5) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 83xNgọc Rồng 4 sao (old: 82) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 22xCuồng nộ (old: 21) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 13xNgọc Rồng 5 sao (old: 12) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 84xNgọc Rồng 4 sao (old: 83) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 14xNgọc Rồng 5 sao (old: 13) lydo: HQT at 03/17/2023 9:09 AM
BAG:xdxdxd add 76xĐá Ruby (old: 75) lydo: Nhặt từ map at 03/17/2023 9:10 AM
BAG:xdxdxd add 56xĐá thạch anh tím (old: 55) lydo: Nhặt từ map at 03/17/2023 9:10 AM
BAG:xdxdxd add 71xĐá lục bảo (old: 70) lydo: Nhặt từ map at 03/17/2023 9:11 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:11 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 9:12 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 9:12 AM
BAG:xdxdxd add 20xPháo hoa (old: 15) lydo: Nhặt từ map at 03/17/2023 9:12 AM
BAG:xdxdxd add 72xĐá lục bảo (old: 71) lydo: Nhặt từ map at 03/17/2023 9:13 AM
BAG:xdxdxd add 71xĐá Saphia (old: 70) lydo: Nhặt từ map at 03/17/2023 9:13 AM
BAG:xdxdxd add 57xĐá thạch anh tím (old: 56) lydo: Nhặt từ map at 03/17/2023 9:13 AM
BAG:xdxdxd add 25xPháo hoa (old: 20) lydo: Nhặt từ map at 03/17/2023 9:13 AM
BAG:xdxdxd add 77xĐá Ruby (old: 76) lydo: Nhặt từ map at 03/17/2023 9:13 AM
BAG:xdxdxd add 58xĐá thạch anh tím (old: 57) lydo: Nhặt từ map at 03/17/2023 9:14 AM
BAG:xdxdxd add 30xPháo hoa (old: 25) lydo: Nhặt từ map at 03/17/2023 9:14 AM
BAG:xdxdxd add 8xNgọc Rồng 6 sao (old: 7) lydo: Nhặt từ map at 03/17/2023 9:14 AM
BAG:xdxdxd add 35xPháo hoa (old: 30) lydo: Nhặt từ map at 03/17/2023 9:14 AM
BAG:xdxdxd add 73xĐá lục bảo (old: 72) lydo: Nhặt từ map at 03/17/2023 9:14 AM
BAG:xdxdxd add 59xĐá thạch anh tím (old: 58) lydo: Nhặt từ map at 03/17/2023 9:15 AM
BAG:xdxdxd add 85xNgọc Rồng 4 sao (old: 84) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 30xBổ huyết (old: 29) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 9xNgọc Rồng 6 sao (old: 8) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 10xNgọc Rồng 6 sao (old: 9) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 49xGiáp Xên bọ hung (old: 48) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 43xBổ khí (old: 42) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 78xĐá Ruby (old: 77) lydo: Nhặt từ map at 03/17/2023 9:15 AM
BAG:xdxdxd add 11xNgọc Rồng 6 sao (old: 10) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 86xNgọc Rồng 4 sao (old: 85) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 87xNgọc Rồng 4 sao (old: 86) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 44xBổ khí (old: 43) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 15xNgọc Rồng 5 sao (old: 14) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 16xNgọc Rồng 5 sao (old: 15) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 23xCuồng nộ (old: 22) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 31xBổ huyết (old: 30) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 50xGiáp Xên bọ hung (old: 49) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 12xNgọc Rồng 6 sao (old: 11) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 17xNgọc Rồng 5 sao (old: 16) lydo: HQT at 03/17/2023 9:15 AM
BAG:xdxdxd add 74xĐá lục bảo (old: 73) lydo: Nhặt từ map at 03/17/2023 9:15 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 72xĐá Saphia (old: 71) lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 60xĐá thạch anh tím (old: 59) lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 75xĐá lục bảo (old: 74) lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 73xĐá Saphia (old: 72) lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 9:16 AM
BAG:xdxdxd add 69xĐá Titan (old: 68) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 79xĐá Ruby (old: 78) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 74xĐá Saphia (old: 73) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 76xĐá lục bảo (old: 75) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 20xPháo hoa (old: 15) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 77xĐá lục bảo (old: 76) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 25xPháo hoa (old: 20) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 70xĐá Titan (old: 69) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 75xĐá Saphia (old: 74) lydo: Nhặt từ map at 03/17/2023 9:17 AM
BAG:xdxdxd add 76xĐá Saphia (old: 75) lydo: Nhặt từ map at 03/17/2023 9:18 AM
BAG:xdxdxd add 13xNgọc Rồng 6 sao (old: 12) lydo: Nhặt từ map at 03/17/2023 9:18 AM
BAG:xdxdxd add 18xNgọc Rồng 5 sao (old: 17) lydo: Nhặt từ map at 03/17/2023 9:18 AM
BAG:xdxdxd add 71xĐá Titan (old: 70) lydo: Nhặt từ map at 03/17/2023 9:19 AM
BAG:xdxdxd add 30xPháo hoa (old: 25) lydo: Nhặt từ map at 03/17/2023 9:19 AM
BAG:xdxdxd add 61xĐá thạch anh tím (old: 60) lydo: Nhặt từ map at 03/17/2023 9:20 AM
BAG:xdxdxd add 35xPháo hoa (old: 30) lydo: Nhặt từ map at 03/17/2023 9:20 AM
BAG:xdxdxd add 14xNgọc Rồng 6 sao (old: 13) lydo: Nhặt từ map at 03/17/2023 9:20 AM
BAG:xdxdxd add 72xĐá Titan (old: 71) lydo: Nhặt từ map at 03/17/2023 9:20 AM
BAG:xdxdxd add 40xPháo hoa (old: 35) lydo: Nhặt từ map at 03/17/2023 9:21 AM
BAG:xdxdxd add 73xĐá Titan (old: 72) lydo: Nhặt từ map at 03/17/2023 9:21 AM
BAG:xdxdxd add 78xĐá lục bảo (old: 77) lydo: Nhặt từ map at 03/17/2023 9:21 AM
BAG:xdxdxd add 77xĐá Saphia (old: 76) lydo: Nhặt từ map at 03/17/2023 9:21 AM
BAG:xdxdxd add 74xĐá Titan (old: 73) lydo: Nhặt từ map at 03/17/2023 9:22 AM
BAG:xdxdxd add 45xPháo hoa (old: 40) lydo: Nhặt từ map at 03/17/2023 9:22 AM
BAG:xdxdxd add 62xĐá thạch anh tím (old: 61) lydo: Nhặt từ map at 03/17/2023 9:22 AM
BAG:xdxdxd add 80xĐá Ruby (old: 79) lydo: Nhặt từ map at 03/17/2023 9:22 AM
BAG:xdxdxd add 63xĐá thạch anh tím (old: 62) lydo: Nhặt từ map at 03/17/2023 9:23 AM
BAG:xdxdxd add 50xPháo hoa (old: 45) lydo: Nhặt từ map at 03/17/2023 9:23 AM
BAG:xdxdxd add 64xĐá thạch anh tím (old: 63) lydo: Nhặt từ map at 03/17/2023 9:23 AM
BAG:xdxdxd add 55xPháo hoa (old: 50) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 75xĐá Titan (old: 74) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 60xPháo hoa (old: 55) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 65xPháo hoa (old: 60) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 65xĐá thạch anh tím (old: 64) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 66xĐá thạch anh tím (old: 65) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 70xPháo hoa (old: 65) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 75xPháo hoa (old: 70) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 67xĐá thạch anh tím (old: 66) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 68xĐá thạch anh tím (old: 67) lydo: Nhặt từ map at 03/17/2023 9:24 AM
BAG:xdxdxd add 7xNgọc Rồng 7 sao (old: 6) lydo: HQT at 03/17/2023 9:24 AM
BAG:xdxdxd add 19xNgọc Rồng 5 sao (old: 18) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 15xNgọc Rồng 6 sao (old: 14) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 20xNgọc Rồng 5 sao (old: 19) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 88xNgọc Rồng 4 sao (old: 87) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 32xBổ huyết (old: 31) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 33xBổ huyết (old: 32) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 21xNgọc Rồng 5 sao (old: 20) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 24xCuồng nộ (old: 23) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 51xGiáp Xên bọ hung (old: 50) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 89xNgọc Rồng 4 sao (old: 88) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 8xNgọc Rồng 7 sao (old: 7) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 45xBổ khí (old: 44) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 46xPháo hoa (old: 41) lydo: Nhặt từ map at 03/17/2023 9:25 AM
BAG:xdxdxd add 90xNgọc Rồng 4 sao (old: 89) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 22xNgọc Rồng 5 sao (old: 21) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 34xBổ huyết (old: 33) lydo: HQT at 03/17/2023 9:25 AM
BAG:xdxdxd add 81xĐá Ruby (old: 80) lydo: Nhặt từ map at 03/17/2023 9:25 AM
BAG:xdxdxd add 23xNgọc Rồng 5 sao (old: 22) lydo: Nhặt từ map at 03/17/2023 9:25 AM
BAG:xdxdxd add 40xPháo hoa (old: 35) lydo: Nhặt từ map at 03/17/2023 9:25 AM
BAG:xdxdxd add 82xĐá Ruby (old: 81) lydo: Nhặt từ map at 03/17/2023 9:26 AM
BAG:xdxdxd add 45xPháo hoa (old: 40) lydo: Nhặt từ map at 03/17/2023 9:26 AM
BAG:xdxdxd add 83xĐá Ruby (old: 82) lydo: Nhặt từ map at 03/17/2023 9:26 AM
BAG:xdxdxd add 79xĐá lục bảo (old: 78) lydo: Nhặt từ map at 03/17/2023 9:27 AM
BAG:xdxdxd add 50xPháo hoa (old: 45) lydo: Nhặt từ map at 03/17/2023 9:27 AM
BAG:xdxdxd add 78xĐá Saphia (old: 77) lydo: Nhặt từ map at 03/17/2023 9:27 AM
BAG:xdxdxd add 55xPháo hoa (old: 50) lydo: Nhặt từ map at 03/17/2023 9:28 AM
BAG:xdxdxd add 84xĐá Ruby (old: 83) lydo: Nhặt từ map at 03/17/2023 9:28 AM
BAG:xdxdxd add 60xPháo hoa (old: 55) lydo: Nhặt từ map at 03/17/2023 9:28 AM
BAG:xdxdxd add 85xĐá Ruby (old: 84) lydo: Nhặt từ map at 03/17/2023 9:28 AM
BAG:xdxdxd add 65xPháo hoa (old: 60) lydo: Nhặt từ map at 03/17/2023 9:28 AM
BAG:xdxdxd add 76xĐá Titan (old: 75) lydo: Nhặt từ map at 03/17/2023 9:29 AM
BAG:xdxdxd add 77xĐá Titan (old: 76) lydo: Nhặt từ map at 03/17/2023 9:29 AM
BAG:xdxdxd add 78xĐá Titan (old: 77) lydo: Nhặt từ map at 03/17/2023 9:29 AM
BAG:xdxdxd add 24xNgọc Rồng 5 sao (old: 23) lydo: Nhặt từ map at 03/17/2023 9:29 AM
BAG:xdxdxd add 25xNgọc Rồng 5 sao (old: 24) lydo: Nhặt từ map at 03/17/2023 9:30 AM
BAG:xdxdxd add 69xĐá thạch anh tím (old: 68) lydo: Nhặt từ map at 03/17/2023 9:30 AM
BAG:xdxdxd add 70xĐá thạch anh tím (old: 69) lydo: Nhặt từ map at 03/17/2023 9:30 AM
BAG:xdxdxd add 70xPháo hoa (old: 65) lydo: Nhặt từ map at 03/17/2023 9:30 AM
BAG:xdxdxd add 71xĐá thạch anh tím (old: 70) lydo: Nhặt từ map at 03/17/2023 9:31 AM
BAG:xdxdxd add 91xNgọc Rồng 4 sao (old: 90) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 16xNgọc Rồng 6 sao (old: 15) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 46xBổ khí (old: 45) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 52xGiáp Xên bọ hung (old: 51) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 9xNgọc Rồng 7 sao (old: 8) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 25xCuồng nộ (old: 24) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 53xGiáp Xên bọ hung (old: 52) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 58xPháo hoa (old: 53) lydo: Nhặt từ map at 03/17/2023 9:31 AM
BAG:xdxdxd add 26xCuồng nộ (old: 25) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 17xNgọc Rồng 6 sao (old: 16) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 27xCuồng nộ (old: 26) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 47xBổ khí (old: 46) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 54xGiáp Xên bọ hung (old: 53) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 10xNgọc Rồng 7 sao (old: 9) lydo: HQT at 03/17/2023 9:31 AM
BAG:xdxdxd add 35xBổ huyết (old: 34) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 28xCuồng nộ (old: 27) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 29xCuồng nộ (old: 28) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 55xGiáp Xên bọ hung (old: 54) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 79xĐá Titan (old: 78) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 48xBổ khí (old: 47) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 49xBổ khí (old: 48) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 28xPháo hoa (old: 23) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 18xNgọc Rồng 6 sao (old: 17) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 72xĐá thạch anh tím (old: 71) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 36xBổ huyết (old: 35) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 27xPháo hoa (old: 22) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 37xBổ huyết (old: 36) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 92xNgọc Rồng 4 sao (old: 91) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 50xBổ khí (old: 49) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 11xNgọc Rồng 7 sao (old: 10) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 56xGiáp Xên bọ hung (old: 55) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 38xBổ huyết (old: 37) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 86xĐá Ruby (old: 85) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 12xNgọc Rồng 7 sao (old: 11) lydo: HQT at 03/17/2023 9:32 AM
BAG:xdxdxd add 80xĐá Titan (old: 79) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 73xĐá thạch anh tím (old: 72) lydo: Nhặt từ map at 03/17/2023 9:32 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:33 AM
BAG:xdxdxd add 30xCuồng nộ (old: 29) lydo: HQT at 03/17/2023 9:33 AM
BAG:xdxdxd add 19xNgọc Rồng 6 sao (old: 18) lydo: HQT at 03/17/2023 9:33 AM
BAG:xdxdxd add 1xHộp quà 8/3 lydo: Đổi điểm sự kiện 2500 điểm at 03/17/2023 9:33 AM
BAG:xdxdxd add 2xNgọc Rồng 2 sao (old: 1) lydo: Quà 8/3 at 03/17/2023 9:34 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 9:34 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 9:34 AM
BAG:xdxdxd add 80xĐá lục bảo (old: 79) lydo: Nhặt từ map at 03/17/2023 9:34 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 9:34 AM
